defense_ranker,defense_name_display,defense_age,defense_team_name_abbr,defense_pos,defense_games,defense_games_started,defense_def_int,defense_def_targets,defense_def_cmp,defense_def_cmp_pct,defense_def_cmp_yds,defense_def_yds_per_cmp,defense_def_yds_per_target,defense_def_cmp_td,defense_def_pass_rating,defense_def_tgt_yds_per_att,defense_def_air_yds,defense_def_yac,defense_blitzes,defense_qb_hurry,defense_qb_knockdown,defense_def_batted_passes,defense_sacks,defense_pressures,defense_tackles_combined,defense_tackles_missed,defense_tackles_missed_pct,defense_awards
594.0,Brandon Facyson,26.0,LAC,DB,13.0,0.0,0.0,12.0,9.0,75.0,58.0,6.4,4.8,0.0,84.7,8.7,51.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,
595.0,Kristian Fulton,22.0,TEN,CB,6.0,2.0,1.0,16.0,11.0,68.8,143.0,13.0,8.9,1.0,91.4,7.0,87.0,56.0,5.0,0.0,0.0,0.0,1.0,1.0,16.0,3.0,15.8,
596.0,Dennis Gardeck,26.0,ARI,LB,14.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,16.0,2.0,3.0,0.0,7.0,12.0,16.0,0.0,0.0,
597.0,Davon Godchaux,26.0,MIA,NT,5.0,5.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,16.0,0.0,0.0,
598.0,Bryce Huff,22.0,NYJ,LB,14.0,0.0,0.0,4.0,4.0,100.0,13.0,3.3,3.3,0.0,80.2,1.3,5.0,8.0,9.0,4.0,2.0,0.0,2.0,8.0,16.0,1.0,5.9,
599.0,Joshua Kalu,25.0,TEN,DB,15.0,0.0,0.0,2.0,2.0,100.0,44.0,22.0,22.0,0.0,118.7,21.0,42.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,
600.0,Alex Okafor,29.0,KAN,DE,11.0,0.0,0.0,4.0,2.0,50.0,35.0,17.5,8.8,0.0,80.2,7.5,27.0,8.0,7.0,4.0,6.0,0.0,3.0,15.0,16.0,2.0,11.1,
601.0,Domata Peko,36.0,ARI,DE,6.0,5.0,0.0,2.0,2.0,100.0,22.0,11.0,11.0,0.0,112.5,-3.5,-7.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,5.9,
602.0,Malcolm Roach,22.0,NOR,DT,9.0,0.0,0.0,1.0,1.0,100.0,7.0,7.0,7.0,0.0,95.8,4.0,4.0,3.0,0.0,2.0,2.0,0.0,0.0,4.0,16.0,0.0,0.0,
603.0,Nick Scott,25.0,LAR,DB,15.0,0.0,0.0,7.0,6.0,85.7,52.0,8.7,7.4,0.0,97.6,11.6,30.0,22.0,3.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,5.9,
604.0,Duke Shelley,24.0,CHI,DB,11.0,2.0,0.0,20.0,16.0,80.0,167.0,10.4,8.4,1.0,118.1,7.6,94.0,73.0,5.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,5.9,
605.0,Michael Thomas,30.0,HOU,DB,9.0,0.0,0.0,9.0,6.0,66.7,47.0,7.8,5.2,0.0,79.4,3.2,3.0,44.0,14.0,1.0,0.0,0.0,0.0,1.0,16.0,0.0,0.0,
606.0,Jihad Ward,26.0,BAL,DE,10.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,5.0,3.0,5.0,1.0,3.0,11.0,16.0,1.0,5.9,
607.0,Shawn Williams,29.0,CIN,DB,13.0,0.0,0.0,5.0,4.0,80.0,58.0,14.5,11.6,0.0,115.0,7.6,30.0,28.0,11.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,5.9,
608.0,Cassius Marsh,28.0,3TM,DE,8.0,1.0,0.0,3.0,3.0,100.0,25.0,8.3,8.3,0.0,101.4,3.3,10.0,15.0,6.0,0.0,1.0,0.0,0.0,1.0,16.0,6.0,27.3,
608.0,Cassius Marsh,28.0,JAX,DE,4.0,1.0,0.0,3.0,3.0,100.0,25.0,8.3,8.3,0.0,101.4,3.3,10.0,15.0,4.0,0.0,1.0,0.0,0.0,1.0,9.0,4.0,30.8,
608.0,Cassius Marsh,28.0,IND,DE,3.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,16.7,
608.0,Cassius Marsh,28.0,PIT,DE,1.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,33.3,
609.0,Allen Bailey,31.0,ATL,DE,16.0,4.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,3.0,3.0,0.0,1.5,8.0,15.0,1.0,6.3,
610.0,Shaun Bradley,23.0,PHI,LB,15.0,0.0,0.0,1.0,1.0,100.0,7.0,7.0,7.0,0.0,95.8,-3.0,-3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2.0,11.8,
611.0,Lorenzo Carter,25.0,NYG,LOLB,5.0,5.0,0.0,2.0,2.0,100.0,22.0,11.0,11.0,1.0,152.1,0.0,0.0,22.0,25.0,3.0,3.0,1.0,1.0,7.0,15.0,1.0,6.3,
612.0,Maliek Collins,25.0,LVR,RDT,12.0,11.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,6.0,1.0,0.0,0.0,7.0,15.0,0.0,0.0,
613.0,Jordan Elliott,23.0,CLE,DT,16.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,15.0,0.0,0.0,
614.0,Rudy Ford,26.0,PHI,DB,8.0,1.0,0.0,6.0,3.0,50.0,27.0,9.0,4.5,0.0,62.5,4.8,5.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,6.3,
615.0,DeAndre Houston-Carson,27.0,CHI,DB,16.0,0.0,1.0,12.0,9.0,75.0,117.0,13.0,9.8,0.0,70.5,9.9,81.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,6.3,
616.0,Dane Jackson,24.0,BUF,CB,5.0,2.0,1.0,21.0,13.0,61.9,155.0,11.9,7.4,2.0,96.3,10.0,98.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,6.3,
617.0,Arden Key,24.0,LVR,DE,14.0,0.0,0.0,3.0,2.0,66.7,8.0,4.0,2.7,0.0,70.1,-1.0,-3.0,11.0,0.0,5.0,11.0,1.0,0.0,16.0,15.0,3.0,16.7,
618.0,Kevin Minter,30.0,TAM,LB,16.0,1.0,0.0,10.0,9.0,90.0,72.0,8.0,7.2,2.0,136.2,4.2,26.0,46.0,8.0,0.0,0.0,0.0,0.0,0.0,15.0,3.0,16.7,
619.0,Corey Peters,32.0,ARI,NT,9.0,9.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,39.6,-2.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,5.0,15.0,1.0,6.3,
620.0,Mike Purcell,29.0,DEN,NT,6.0,6.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,15.0,1.0,6.3,
621.0,Edmond Robinson,28.0,ATL,LB,13.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,39.6,-5.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,1.0,15.0,0.0,0.0,
622.0,Tye Smith,27.0,TEN,DB,12.0,3.0,0.0,20.0,15.0,75.0,169.0,11.3,8.5,2.0,133.1,10.3,131.0,38.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,
623.0,Kevin Strong,24.0,DET,DT,6.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,15.0,2.0,11.8,
624.0,Ross Blacklock,22.0,HOU,DT,15.0,1.0,0.0,1.0,1.0,100.0,-1.0,-1.0,-1.0,0.0,79.2,-4.0,-4.0,3.0,0.0,0.0,2.0,0.0,0.0,2.0,14.0,2.0,12.5,
625.0,Jurrell Casey,31.0,DEN,DT,3.0,3.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,1.0,2.0,3.0,0.0,3.0,14.0,1.0,6.7,
626.0,Trevon Coley,26.0,ARI,DT,6.0,2.0,0.0,1.0,1.0,100.0,-3.0,-3.0,-3.0,0.0,79.2,-6.0,-6.0,3.0,0.0,0.0,1.0,0.0,1.0,2.0,14.0,1.0,6.7,
627.0,Tyrone Crawford,31.0,DAL,DE,16.0,3.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,4.0,2.0,0.0,2.0,8.0,14.0,2.0,12.5,
628.0,Nick Dzubnar,29.0,TEN,LB,16.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,
629.0,A.J. Epenesa,22.0,BUF,DE,14.0,1.0,0.0,1.0,1.0,100.0,7.0,7.0,7.0,0.0,95.8,7.0,7.0,0.0,1.0,3.0,3.0,1.0,1.0,7.0,14.0,0.0,0.0,
630.0,Carl Granderson,24.0,NOR,DE,15.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,1.0,0.0,5.0,0.0,5.0,11.0,14.0,4.0,22.2,
631.0,Darius Harris,24.0,KAN,LB,4.0,2.0,0.0,13.0,11.0,84.6,157.0,14.3,12.1,1.0,142.6,5.4,70.0,87.0,7.0,0.0,0.0,0.0,0.0,0.0,14.0,3.0,17.6,
632.0,Myles Hartsfield,23.0,CAR,DB,16.0,0.0,0.0,13.0,8.0,61.5,90.0,11.3,6.9,0.0,82.2,10.5,37.0,53.0,4.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,12.5,
633.0,Khaleke Hudson,23.0,WAS,S,16.0,2.0,0.0,3.0,2.0,66.7,9.0,4.5,3.0,0.0,70.1,2.0,1.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,14.0,0.0,0.0,
634.0,Darryl Johnson,23.0,BUF,DE,15.0,0.0,0.0,2.0,1.0,50.0,3.0,3.0,1.5,0.0,56.2,7.0,0.0,3.0,0.0,2.0,2.0,0.0,1.0,5.0,14.0,1.0,6.7,
635.0,Hardy Nickerson,26.0,MIN,LB,14.0,1.0,1.0,3.0,1.0,33.3,41.0,41.0,13.7,0.0,42.4,6.3,15.0,26.0,4.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,
636.0,Keisean Nixon,23.0,LVR,DB,15.0,1.0,0.0,14.0,10.0,71.4,167.0,16.7,11.9,1.0,135.1,10.6,102.0,65.0,0.0,0.0,1.0,0.0,0.0,1.0,14.0,2.0,12.5,
637.0,Patrick Robinson,33.0,NOR,DB,12.0,4.0,2.0,25.0,16.0,64.0,240.0,15.0,9.6,1.0,75.4,14.0,190.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,
638.0,D.J. Swearinger,29.0,NOR,DB,11.0,0.0,0.0,8.0,6.0,75.0,89.0,14.8,11.1,0.0,110.9,15.5,77.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,
639.0,Zeke Turner,24.0,ARI,DB,16.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,
640.0,Tramon Williams,37.0,BAL,DB,6.0,0.0,0.0,15.0,9.0,60.0,102.0,11.3,6.8,1.0,102.6,7.2,59.0,43.0,14.0,0.0,2.0,0.0,0.0,2.0,14.0,1.0,6.7,
641.0,Josh Woods,24.0,CHI,LB,15.0,0.0,0.0,5.0,4.0,80.0,42.0,10.5,8.4,1.0,141.2,10.4,29.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,
642.0,Davontae Harris,25.0,2TM,DB,11.0,2.0,0.0,21.0,11.0,52.4,188.0,17.1,9.0,1.0,98.9,13.6,152.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,6.7,
642.0,Davontae Harris,25.0,DEN,DB,7.0,1.0,0.0,8.0,5.0,62.5,117.0,23.4,14.6,1.0,145.8,16.8,99.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,20.0,
642.0,Davontae Harris,25.0,BAL,DB,4.0,1.0,0.0,13.0,6.0,46.2,71.0,11.8,5.5,0.0,63.3,11.6,53.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,
643.0,Tony Brown,25.0,CIN,DB,13.0,1.0,0.0,15.0,7.0,46.7,88.0,12.6,5.9,1.0,87.6,13.4,51.0,37.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,7.1,
644.0,Adrian Colbert,27.0,NYG,DB,6.0,2.0,0.0,5.0,4.0,80.0,76.0,19.0,15.2,1.0,158.3,16.2,66.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,
645.0,Daniel Ekuale,26.0,JAX,DT,9.0,5.0,0.0,1.0,1.0,100.0,14.0,14.0,14.0,0.0,118.7,-3.0,-3.0,17.0,0.0,0.0,0.0,0.0,1.0,1.0,13.0,2.0,13.3,
646.0,Jaylinn Hawkins,23.0,ATL,S,12.0,2.0,0.0,7.0,5.0,71.4,96.0,19.2,13.7,0.0,113.7,7.4,56.0,40.0,5.0,0.0,0.0,0.0,0.5,1.0,13.0,2.0,13.3,
647.0,Josh Hines-Allen,23.0,JAX,LDE,8.0,7.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,5.0,8.0,0.0,2.5,16.0,13.0,2.0,13.3,
648.0,Mike Hughes,23.0,MIN,DB,4.0,2.0,0.0,16.0,12.0,75.0,157.0,13.1,9.8,1.0,126.3,8.4,93.0,64.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,4.0,23.5,
649.0,Noah Igbinoghene,21.0,MIA,CB,16.0,2.0,0.0,25.0,14.0,56.0,282.0,20.1,11.3,3.0,135.3,14.2,208.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,4.0,23.5,
650.0,Isaiah Johnson,25.0,LVR,DB,14.0,0.0,0.0,21.0,13.0,61.9,148.0,11.4,7.0,2.0,114.8,10.9,104.0,44.0,3.0,0.0,0.0,0.0,0.0,0.0,13.0,3.0,18.8,
651.0,Ryan Lewis,26.0,NYG,DB,5.0,3.0,0.0,19.0,10.0,52.6,202.0,20.2,10.6,0.0,90.2,14.9,156.0,46.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,7.1,
652.0,Siran Neal,26.0,BUF,DB,16.0,0.0,0.0,9.0,6.0,66.7,49.0,8.2,5.4,0.0,80.3,8.6,30.0,19.0,4.0,0.0,1.0,0.0,0.0,1.0,13.0,1.0,7.1,
653.0,John Reid,24.0,HOU,CB,13.0,1.0,0.0,11.0,8.0,72.7,74.0,9.3,6.7,1.0,121.0,8.0,48.0,26.0,7.0,1.0,0.0,0.0,0.0,1.0,13.0,2.0,13.3,
654.0,Vernon Scott,23.0,GNB,S,15.0,0.0,0.0,6.0,4.0,66.7,22.0,5.5,3.7,0.0,72.9,3.2,14.0,8.0,3.0,0.0,0.0,0.0,1.0,1.0,13.0,1.0,7.1,
655.0,Tedric Thompson,25.0,KAN,DB,8.0,0.0,0.0,8.0,7.0,87.5,52.0,7.4,6.5,0.0,93.7,2.8,25.0,27.0,8.0,0.0,0.0,0.0,0.0,0.0,13.0,3.0,18.8,
656.0,Jordan Willis,25.0,2TM,LB,9.0,0.0,0.0,2.0,2.0,100.0,7.0,3.5,3.5,0.0,81.2,0.0,0.0,7.0,0.0,0.0,2.0,0.0,2.5,5.0,13.0,2.0,13.3,
656.0,Jordan Willis,25.0,NYJ,LB,2.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,
656.0,Jordan Willis,25.0,SFO,LB,7.0,0.0,0.0,2.0,2.0,100.0,7.0,3.5,3.5,0.0,81.2,0.0,0.0,7.0,0.0,0.0,2.0,0.0,2.5,5.0,13.0,1.0,7.1,
657.0,Brandon Wilson,26.0,CIN,RB,15.0,0.0,0.0,3.0,2.0,66.7,66.0,33.0,22.0,0.0,109.7,17.7,42.0,24.0,6.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,
658.0,Genard Avery,25.0,PHI,LB,11.0,0.0,0.0,1.0,1.0,100.0,2.0,2.0,2.0,0.0,79.2,2.0,2.0,0.0,8.0,0.0,5.0,0.0,1.5,7.0,12.0,0.0,0.0,
659.0,Zack Baun,24.0,NOR,LB,15.0,3.0,0.0,2.0,2.0,100.0,1.0,0.5,0.5,0.0,79.2,-1.0,-2.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,14.3,
660.0,Cam Brown,22.0,NYG,LB,15.0,0.0,0.0,1.0,1.0,100.0,16.0,16.0,16.0,0.0,118.7,4.0,4.0,12.0,8.0,1.0,3.0,0.0,0.0,4.0,12.0,2.0,14.3,
661.0,Myles Bryant,22.0,NWE,CB,9.0,0.0,1.0,11.0,6.0,54.5,65.0,10.8,5.9,1.0,64.6,8.1,36.0,29.0,6.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,7.7,
662.0,Adrian Clayborn,32.0,CLE,DE,15.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,7.0,4.0,0.0,3.5,15.0,12.0,0.0,0.0,
663.0,Brandon Copeland,29.0,NWE,LB,6.0,4.0,0.0,3.0,3.0,100.0,9.0,3.0,3.0,1.0,118.7,1.7,5.0,4.0,8.0,1.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,
664.0,Sean Davis,27.0,PIT,DB,16.0,1.0,0.0,4.0,3.0,75.0,37.0,12.3,9.3,0.0,103.1,8.3,33.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,
665.0,Mike Ford,25.0,DET,DB,9.0,1.0,0.0,6.0,5.0,83.3,38.0,7.6,6.3,0.0,93.1,10.7,30.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,14.3,
666.0,Antonio Hamilton,27.0,KAN,DB,16.0,0.0,0.0,9.0,8.0,88.9,131.0,16.4,14.6,1.0,155.8,10.9,87.0,44.0,7.0,1.0,1.0,0.0,0.0,2.0,12.0,2.0,14.3,
667.0,Joel Iyiegbuniwe,25.0,CHI,LB,16.0,0.0,0.0,2.0,1.0,50.0,1.0,1.0,0.5,1.0,95.8,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,
668.0,Adoree' Jackson,25.0,TEN,DB,3.0,2.0,0.0,16.0,13.0,81.3,152.0,11.7,9.5,3.0,145.8,12.2,127.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,20.0,
669.0,Austin Larkin,25.0,CAR,DE,9.0,0.0,0.0,1.0,1.0,100.0,14.0,14.0,14.0,0.0,118.7,1.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,7.7,
670.0,Blake Lynch,23.0,MIN,LB,4.0,1.0,0.0,3.0,2.0,66.7,53.0,26.5,17.7,0.0,109.7,7.3,18.0,35.0,4.0,1.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,
671.0,Sherrick McManis,33.0,CHI,DB,11.0,0.0,1.0,1.0,1.0,100.0,19.0,19.0,19.0,0.0,79.2,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,
672.0,Ogbonnia Okoronkwo,25.0,LAR,LB,10.0,0.0,0.0,1.0,1.0,100.0,7.0,7.0,7.0,0.0,95.8,7.0,7.0,0.0,14.0,2.0,2.0,0.0,1.0,5.0,12.0,0.0,0.0,
673.0,LaRoy Reynolds,30.0,ATL,LB,16.0,0.0,0.0,2.0,1.0,50.0,11.0,11.0,5.5,0.0,66.7,6.0,6.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,
674.0,A'Shawn Robinson,25.0,LAR,DT,8.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,12.0,1.0,7.7,
675.0,Taylor Stallworth,25.0,IND,DT,16.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.5,2.0,12.0,4.0,25.0,
676.0,Vincent Taylor,26.0,CLE,DT,15.0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,39.6,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,12.0,2.0,14.3,
677.0,Charles Washington,27.0,ARI,DB,15.0,0.0,0.0,2.0,1.0,50.0,3.0,3.0,1.5,0.0,56.2,7.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,
678.0,Kyle Wilber,31.0,LVR,LB,16.0,0.0,0.0,2.0,2.0,100.0,5.0,2.5,2.5,1.0,118.7,-5.5,-11.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,
679.0,Montravius Adams,25.0,GNB,DT,8.0,0.0,0.0,1.0,1.0,100.0,13.0,13.0,13.0,0.0,118.7,7.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,
680.0,Grayland Arnold,23.0,PHI,CB,6.0,1.0,0.0,4.0,3.0,75.0,15.0,5.0,3.8,1.0,119.8,9.5,12.0,3.0,3.0,1.0,0.0,1.0,0.0,1.0,11.0,4.0,26.7,
681.0,Tashawn Bower,25.0,NWE,DE,7.0,3.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,39.6,2.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,4.0,11.0,1.0,8.3,
682.0,Isaiah Buggs,24.0,PIT,DT,10.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,11.0,0.0,0.0,
683.0,Anthony Chickillo,28.0,DEN,DE,11.0,0.0,0.0,4.0,2.0,50.0,48.0,24.0,12.0,0.0,93.7,5.3,8.0,40.0,7.0,0.0,0.0,0.0,1.0,1.0,11.0,2.0,15.4,
684.0,Ross Cockrell,29.0,TAM,DB,12.0,2.0,0.0,21.0,16.0,76.2,130.0,8.1,6.2,1.0,107.2,5.9,51.0,79.0,8.0,0.0,1.0,0.0,0.0,1.0,11.0,2.0,15.4,
685.0,Mike Edwards,24.0,TAM,DB,16.0,0.0,2.0,12.0,6.0,50.0,51.0,8.5,4.3,0.0,21.9,14.3,16.0,35.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,8.3,
686.0,Jordan Evans,25.0,CIN,LB,15.0,0.0,1.0,4.0,2.0,50.0,21.0,10.5,5.3,0.0,26.0,2.5,10.0,11.0,8.0,0.0,0.0,0.0,2.0,2.0,11.0,1.0,8.3,
687.0,Leki Fotu,22.0,ARI,DT,11.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,1.0,4.0,2.0,0.0,1.0,7.0,11.0,2.0,15.4,
688.0,Nate Hall,24.0,HOU,LB,10.0,0.0,0.0,2.0,2.0,100.0,14.0,7.0,7.0,0.0,95.8,5.0,10.0,4.0,3.0,0.0,0.0,0.0,2.0,3.0,11.0,0.0,0.0,
689.0,Trysten Hill,22.0,DAL,DT,5.0,5.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,2.0,3.0,0.0,0.0,5.0,11.0,6.0,35.3,
690.0,Chandler Jones,30.0,ARI,LOLB,5.0,5.0,0.0,1.0,1.0,100.0,5.0,5.0,5.0,0.0,87.5,2.0,2.0,3.0,20.0,3.0,6.0,0.0,1.0,10.0,11.0,3.0,21.4,
691.0,Jordan Phillips,28.0,ARI,RDT,9.0,9.0,0.0,1.0,1.0,100.0,15.0,15.0,15.0,0.0,118.7,2.0,2.0,13.0,0.0,2.0,2.0,1.0,2.0,6.0,11.0,3.0,21.4,
692.0,Kyle Phillips,23.0,NYJ,DE,7.0,3.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,11.0,0.0,0.0,
693.0,Randy Ramsey,25.0,GNB,DE,12.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,
694.0,Hassan Ridgeway,26.0,PHI,DT,7.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,11.0,0.0,0.0,
695.0,Josiah Scott,21.0,JAX,CB,6.0,0.0,0.0,7.0,6.0,85.7,77.0,12.8,11.0,0.0,112.5,11.7,52.0,25.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,
696.0,Kentavius Street,24.0,SFO,DE,15.0,2.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,39.6,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,
697.0,Quincy Williams,24.0,JAX,LB,7.0,0.0,0.0,6.0,5.0,83.3,34.0,6.8,5.7,0.0,90.3,3.0,3.0,31.0,4.0,1.0,0.0,0.0,0.0,1.0,11.0,3.0,21.4,
698.0,Luq Barcoo,22.0,JAX,CB,3.0,1.0,0.0,16.0,11.0,68.8,146.0,13.3,9.1,2.0,137.0,10.8,109.0,37.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,3.0,23.1,
699.0,Matt Dickerson,25.0,TEN,DT,10.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,10.0,1.0,9.1,
700.0,Clayton Fejedelem,27.0,MIA,DB,13.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,
701.0,Rasheem Green,23.0,SEA,DE,10.0,0.0,0.0,1.0,1.0,100.0,1.0,1.0,1.0,0.0,79.2,-2.0,-2.0,3.0,0.0,6.0,4.0,0.0,2.0,12.0,10.0,1.0,9.1,
702.0,Justin Hamilton,27.0,DAL,DT,10.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,3.0,1.0,0.0,0.0,4.0,10.0,0.0,0.0,
703.0,Lano Hill,25.0,SEA,DB,2.0,0.0,0.0,7.0,6.0,85.7,84.0,14.0,12.0,0.0,116.7,11.0,73.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,9.1,
704.0,Ka'dar Hollman,26.0,GNB,DB,14.0,1.0,0.0,17.0,7.0,41.2,63.0,9.0,3.7,0.0,51.8,6.4,32.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,9.1,
705.0,Melvin Ingram,31.0,LAC,RDE,7.0,7.0,1.0,2.0,1.0,50.0,0.0,0.0,0.0,0.0,16.7,-2.0,-3.0,3.0,6.0,7.0,5.0,1.0,0.0,12.0,10.0,1.0,9.1,
706.0,Dallin Leavitt,26.0,LVR,DB,9.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,39.6,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,16.7,
707.0,James Pierre,24.0,PIT,CB,16.0,0.0,0.0,1.0,1.0,100.0,-1.0,-1.0,-1.0,0.0,79.2,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,
